query,label,length,num_keywords,has_comment,num_quotes,num_semicolons,has_union,has_exec,has_sleep,injection_type
DELETE FROM sessions WHERE user_id = 1;,safe,39,3,False,0,1,False,False,False,none
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT email FROM customers WHERE customer_id = 7;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'support';,safe,53,3,False,2,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 40;,safe,40,3,False,0,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 27;,safe,51,3,False,0,1,False,False,False,none
SELECT * FROM customers WHERE email = 'alice' AND password = '1570'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM logs WHERE action = 'login' AND user_id = 10 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM customers WHERE email = 'carol' AND password = '1779'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
DELETE FROM sessions WHERE user_id = 39;,safe,40,3,False,0,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 36;,safe,51,3,False,0,1,False,False,False,none
SELECT * FROM orders WHERE user_id = 22 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT * FROM login WHERE username = 'admin' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
"INSERT INTO logs (event, user_id) VALUES ('login', 32);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM employees WHERE department = 'marketing' OR EXISTS(SELECT * FROM admin);,injection,86,7,False,2,1,False,False,False,subquery
SELECT * FROM login WHERE username = 'admin' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT * FROM users WHERE username = 'carol' AND password = '1328' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
UPDATE users SET last_login = NOW() WHERE id = 47;,safe,50,2,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'bob' AND password = '8358' OR 'x'='x';,injection,76,5,False,8,1,False,False,False,other
"INSERT INTO logs (event, user_id) VALUES ('login', 24);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM orders WHERE user_id = 20 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT * FROM employees WHERE department = 'sales';,safe,51,3,False,2,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin' AND password = '7863' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM customers WHERE email = 'carol' AND password = '7767'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
UPDATE inventory SET stock = stock - 1 WHERE product_id = 99;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM products WHERE id = 60;,safe,37,3,False,0,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 37;,safe,51,3,False,0,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 54;,safe,50,3,False,0,1,False,False,False,none
"INSERT INTO logs (event, user_id) VALUES ('login', 21);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM products WHERE id = 48;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM sessions WHERE session_id = 'alice'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
"INSERT INTO logs (event, user_id) VALUES ('login', 25);",safe,55,1,False,2,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 62;,safe,50,3,False,0,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM products WHERE id = 64;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'guest'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
DELETE FROM sessions WHERE user_id = 5;,safe,39,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
SELECT * FROM sessions WHERE session_id = 'guest'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
UPDATE inventory SET stock = stock - 1 WHERE product_id = 85;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM sessions WHERE session_id = 'alice'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT * FROM customers WHERE email = 'guest' AND password = '8414'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM employees WHERE department = 'hr' OR EXISTS(SELECT * FROM admin);,injection,79,7,False,2,1,False,False,False,subquery
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
DELETE FROM sessions WHERE user_id = 50;,safe,40,3,False,0,1,False,False,False,none
SELECT * FROM orders WHERE user_id = 36 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
"INSERT INTO logs (event, user_id) VALUES ('login', 7);",safe,54,1,False,2,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 41;,safe,40,3,False,0,1,False,False,False,none
SELECT * FROM sessions WHERE session_id = 'carol'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT * FROM customers WHERE email = 'carol' AND password = '2677'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT COUNT(*) FROM orders WHERE product_id = 71;,safe,50,3,False,0,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 8;,safe,39,3,False,0,1,False,False,False,none
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM customers WHERE email = 'carol' AND password = '5500'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM sessions WHERE session_id = 'admin'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT * FROM sessions WHERE session_id = 'alice'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
DELETE FROM sessions WHERE user_id = 39;,safe,40,3,False,0,1,False,False,False,none
SELECT * FROM orders WHERE user_id = 30 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
DELETE FROM sessions WHERE user_id = 9;,safe,39,3,False,0,1,False,False,False,none
UPDATE users SET last_login = NOW() WHERE id = 41;,safe,50,2,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin' AND password = '2242' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM employees WHERE department = 'engineering' OR EXISTS(SELECT * FROM admin);,injection,88,7,False,2,1,False,False,False,subquery
SELECT * FROM employees WHERE department = 'sales';,safe,51,3,False,2,1,False,False,False,none
SELECT * FROM employees WHERE department = 'support' OR EXISTS(SELECT * FROM admin);,injection,84,7,False,2,1,False,False,False,subquery
SELECT * FROM logs WHERE action = 'login' AND user_id = 8 OR (SELECT COUNT(*) FROM users) > 0; --,injection,97,7,True,2,1,False,False,False,other
SELECT * FROM logs WHERE action = 'login' AND user_id = 43 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM employees WHERE department = 'marketing';,safe,55,3,False,2,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 27;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM login WHERE username = 'alice' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT * FROM employees WHERE department = 'engineering' OR EXISTS(SELECT * FROM admin);,injection,88,7,False,2,1,False,False,False,subquery
UPDATE users SET last_login = NOW() WHERE id = 4;,safe,49,2,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'engineering' OR EXISTS(SELECT * FROM admin);,injection,88,7,False,2,1,False,False,False,subquery
SELECT * FROM users WHERE username = 'guest' AND password = '5085' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT COUNT(*) FROM orders WHERE product_id = 76;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM sessions WHERE session_id = 'admin'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT * FROM orders WHERE user_id = 30 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
DELETE FROM sessions WHERE user_id = 47;,safe,40,3,False,0,1,False,False,False,none
SELECT * FROM customers WHERE email = 'guest' AND password = '1261'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM employees WHERE department = 'sales' OR EXISTS(SELECT * FROM admin);,injection,82,7,False,2,1,False,False,False,subquery
SELECT COUNT(*) FROM orders WHERE product_id = 100;,safe,51,3,False,0,1,False,False,False,none
SELECT * FROM orders WHERE user_id = 23 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT * FROM employees WHERE department = 'marketing';,safe,55,3,False,2,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 31;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'alice'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
SELECT email FROM customers WHERE customer_id = 10;,safe,51,3,False,0,1,False,False,False,none
SELECT * FROM customers WHERE email = 'alice' AND password = '7312'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT * FROM products WHERE id = 50;,safe,37,3,False,0,1,False,False,False,none
UPDATE users SET last_login = NOW() WHERE id = 37;,safe,50,2,False,0,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM customers WHERE email = 'alice' AND password = '4378'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM users WHERE username = 'alice' AND password = '1797';,safe,67,4,False,4,1,False,False,False,none
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
SELECT * FROM customers WHERE email = 'bob' AND password = '9211'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,110,6,True,7,3,False,True,False,data manipulation
SELECT * FROM login WHERE username = 'bob' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,89,5,True,6,2,False,True,False,code execution
"INSERT INTO logs (event, user_id) VALUES ('login', 10);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM users WHERE username = 'carol' AND password = '6167';,safe,67,4,False,4,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 4;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'sales';,safe,51,3,False,2,1,False,False,False,none
SELECT * FROM logs WHERE action = 'login' AND user_id = 20 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM login WHERE username = 'admin' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT * FROM products WHERE id = 50;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM logs WHERE action = 'login' AND user_id = 32 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM sessions WHERE session_id = 'admin'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT * FROM employees WHERE department = 'sales';,safe,51,3,False,2,1,False,False,False,none
SELECT * FROM customers WHERE email = 'carol' AND password = '6505'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT email FROM customers WHERE customer_id = 30;,safe,51,3,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'engineering';,safe,57,3,False,2,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 4;,safe,60,2,False,0,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 40;,safe,40,3,False,0,1,False,False,False,none
SELECT * FROM logs WHERE action = 'login' AND user_id = 27 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 80;,safe,61,2,False,0,1,False,False,False,none
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT email FROM customers WHERE customer_id = 24;,safe,51,3,False,0,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 3;,safe,60,2,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'hr';,safe,48,3,False,2,1,False,False,False,none
SELECT * FROM employees WHERE department = 'support';,safe,53,3,False,2,1,False,False,False,none
SELECT * FROM products WHERE id = 62;,safe,37,3,False,0,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 12;,safe,51,3,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'sales' OR EXISTS(SELECT * FROM admin);,injection,82,7,False,2,1,False,False,False,subquery
SELECT * FROM customers WHERE email = 'admin' AND password = '2064'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM login WHERE username = 'bob' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,89,5,True,6,2,False,True,False,code execution
SELECT * FROM logs WHERE action = 'login' AND user_id = 44 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM orders WHERE user_id = 13 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT * FROM login WHERE username = 'alice' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT * FROM users WHERE username = 'bob'; DROP TABLE users; --,injection,64,4,True,2,2,False,False,False,data manipulation
SELECT * FROM orders WHERE user_id = 42 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT * FROM sessions WHERE session_id = 'alice'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM employees WHERE department = 'engineering' OR EXISTS(SELECT * FROM admin);,injection,88,7,False,2,1,False,False,False,subquery
UPDATE inventory SET stock = stock - 1 WHERE product_id = 10;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'engineering';,safe,57,3,False,2,1,False,False,False,none
SELECT * FROM products WHERE id = 32;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'carol' AND password = '4874' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM employees WHERE department = 'marketing';,safe,55,3,False,2,1,False,False,False,none
SELECT * FROM login WHERE username = 'guest' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT COUNT(*) FROM orders WHERE product_id = 16;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'alice' AND password = '9406';,safe,67,4,False,4,1,False,False,False,none
SELECT * FROM products WHERE id = 36;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM customers WHERE email = 'guest' AND password = '5850'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM employees WHERE department = 'support';,safe,53,3,False,2,1,False,False,False,none
SELECT * FROM customers WHERE email = 'carol' AND password = '1911'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM sessions WHERE session_id = 'carol'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT * FROM users WHERE username = 'admin' AND password = '1134';,safe,67,4,False,4,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 94;,safe,50,3,False,0,1,False,False,False,none
UPDATE users SET last_login = NOW() WHERE id = 30;,safe,50,2,False,0,1,False,False,False,none
"INSERT INTO logs (event, user_id) VALUES ('login', 30);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM products WHERE id = 14;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'alice' AND password = '2901' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
UPDATE inventory SET stock = stock - 1 WHERE product_id = 5;,safe,60,2,False,0,1,False,False,False,none
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT * FROM users WHERE username = 'guest' AND password = '7607' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
UPDATE users SET last_login = NOW() WHERE id = 16;,safe,50,2,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin' AND password = '7973' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
DELETE FROM sessions WHERE user_id = 23;,safe,40,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'guest' AND password = '8939' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM logs WHERE action = 'login' AND user_id = 47 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM logs WHERE action = 'login' AND user_id = 17 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
"INSERT INTO logs (event, user_id) VALUES ('login', 37);",safe,55,1,False,2,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM employees WHERE department = 'engineering' OR EXISTS(SELECT * FROM admin);,injection,88,7,False,2,1,False,False,False,subquery
SELECT * FROM products WHERE id = 47;,safe,37,3,False,0,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 2;,safe,50,3,False,0,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 54;,safe,50,3,False,0,1,False,False,False,none
UPDATE users SET last_login = NOW() WHERE id = 30;,safe,50,2,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'marketing';,safe,55,3,False,2,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
"INSERT INTO logs (event, user_id) VALUES ('login', 19);",safe,55,1,False,2,1,False,False,False,none
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT * FROM logs WHERE action = 'login' AND user_id = 10 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM sessions WHERE session_id = 'admin'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
DELETE FROM sessions WHERE user_id = 24;,safe,40,3,False,0,1,False,False,False,none
"INSERT INTO logs (event, user_id) VALUES ('login', 14);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin' AND password = '5327' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM login WHERE username = 'carol' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT * FROM products WHERE id = 18;,safe,37,3,False,0,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 27;,safe,51,3,False,0,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 70;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM login WHERE username = 'admin' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT * FROM employees WHERE department = 'engineering';,safe,57,3,False,2,1,False,False,False,none
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
SELECT * FROM employees WHERE department = 'engineering' OR EXISTS(SELECT * FROM admin);,injection,88,7,False,2,1,False,False,False,subquery
SELECT * FROM users WHERE username = 'alice' AND password = '8688';,safe,67,4,False,4,1,False,False,False,none
SELECT * FROM login WHERE username = 'alice' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT * FROM users WHERE username = 'admin' AND password = '9880' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM employees WHERE department = 'marketing';,safe,55,3,False,2,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 57;,safe,61,2,False,0,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 6;,safe,39,3,False,0,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 42;,safe,51,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'carol' AND password = '7384';,safe,67,4,False,4,1,False,False,False,none
SELECT * FROM users WHERE username = 'alice' AND password = '7910' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM orders WHERE user_id = 42 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT * FROM products WHERE id = 30;,safe,37,3,False,0,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM employees WHERE department = 'support' OR EXISTS(SELECT * FROM admin);,injection,84,7,False,2,1,False,False,False,subquery
"INSERT INTO logs (event, user_id) VALUES ('login', 21);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM users WHERE username = 'bob' AND password = '1895' OR 'x'='x';,injection,76,5,False,8,1,False,False,False,other
SELECT * FROM employees WHERE department = 'engineering' OR EXISTS(SELECT * FROM admin);,injection,88,7,False,2,1,False,False,False,subquery
SELECT COUNT(*) FROM orders WHERE product_id = 6;,safe,49,3,False,0,1,False,False,False,none
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
SELECT COUNT(*) FROM orders WHERE product_id = 73;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM login WHERE username = 'guest' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT * FROM orders WHERE user_id = 31 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
UPDATE inventory SET stock = stock - 1 WHERE product_id = 73;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM sessions WHERE session_id = 'admin'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT * FROM employees WHERE department = 'engineering';,safe,57,3,False,2,1,False,False,False,none
SELECT * FROM employees WHERE department = 'sales';,safe,51,3,False,2,1,False,False,False,none
"INSERT INTO logs (event, user_id) VALUES ('login', 33);",safe,55,1,False,2,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 17;,safe,40,3,False,0,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 38;,safe,50,3,False,0,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 7;,safe,60,2,False,0,1,False,False,False,none
SELECT * FROM orders WHERE user_id = 20 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT * FROM orders WHERE user_id = 11 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM logs WHERE action = 'login' AND user_id = 30 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM employees WHERE department = 'hr' OR EXISTS(SELECT * FROM admin);,injection,79,7,False,2,1,False,False,False,subquery
SELECT * FROM users WHERE username = 'bob' AND password = '6899' OR 'x'='x';,injection,76,5,False,8,1,False,False,False,other
SELECT * FROM users WHERE username = 'carol' AND password = '3766' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM customers WHERE email = 'admin' AND password = '6389'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT email FROM customers WHERE customer_id = 26;,safe,51,3,False,0,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 87;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'guest' AND password = '3609';,safe,67,4,False,4,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin' AND password = '2091' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
